batter, batter_name, des, description, game_pk, hc_x, hc_y, hit_angle, hit_distance, hit_speed, inning, outs, pitcher, pitcher_name, play_id, team_batting, team_fielding, date
672580, Garcia, Maikel, field_out, hit_into_play, 745839, 161.03, 59.56, 32, 355, 101.3, 5, 0, 642121, Grinch, Unknown, Unknown, Unknown, 2024-04-13
671277, García Jr., Luis, double, hit_into_play, 745676, 104.88, 64.64, 17, 338, 105, 6, 2, 666205, Grinch, Unknown, Unknown, Unknown, 2024-04-13
656896, Rivera, Emmanuel, field_out, hit_into_play, 746082, 160.12, 71.73, 29, 326, 90.5, 8, 2, 445926, Grinch, Unknown, Unknown, Unknown, 2024-04-13
676059, Westburg, Jordan, home_run, hit_into_play, 747054, 163.72, 41.82, 25, 400, 103.4, 1, 2, 669084, Grinch, Unknown, Unknown, Unknown, 2024-04-13
690993, Keith, Colt, field_out, hit_into_play, 746489, 146.02, 80.22, 27, 300, 82.9, 1, 2, 657746, Grinch, Unknown, Unknown, Unknown, 2024-04-13
669304, Miranda, Jose, field_out, hit_into_play, 746489, 44.68, 105.59, 22, 305, 91.3, 2, 2, 628317, Grinch, Unknown, Unknown, Unknown, 2024-04-13
643565, Tauchman, Mike, field_out, hit_into_play, 745272, 113.54, 50.82, 29, 368, 96.7, 7, 2, 668338, Grinch, Unknown, Unknown, Unknown, 2024-04-13
663757, Grisham, Trent, field_out, hit_into_play, 746656, 130.96, 46.12, 34, 381, 103.6, 8, 2, 682120, Grinch, Unknown, Unknown, Unknown, 2024-04-13
669720, Hays, Austin, field_out, hit_into_play, 747054, 159.39, 118.34, 18, 305, 100.5, 5, 0, 665625, Grinch, Unknown, Unknown, Unknown, 2024-04-13
663368, Perkins, Blake, field_out, hit_into_play, 747054, 65.58, 84.09, 29, 321, 89.3, 9, 1, 657508, Grinch, Unknown, Unknown, Unknown, 2024-04-13
677951, Witt Jr., Bobby, triple, hit_into_play, 745839, 100.21, 57.71, 20, 355, 96.4, 5, 1, 642121, Grinch, Unknown, Unknown, Unknown, 2024-04-13
683011, Volpe, Anthony, field_out, hit_into_play, 746658, 140.09, 73.67, 14, 314, 104.6, 5, 2, 595881, Grinch, Unknown, Unknown, Unknown, 2024-04-13
672275, Bailey, Patrick, double, hit_into_play, 745110, 25.74, 101.88, 27, 314, 94.5, 6, 0, 606965, Grinch, Unknown, Unknown, Unknown, 2024-04-13
642731, Estrada, Thairo, field_out, hit_into_play, 745110, 173.02, 74.76, 34, 329, 94, 2, 0, 686752, Grinch, Unknown, Unknown, Unknown, 2024-04-13
656305, Chapman, Matt, home_run, hit_into_play, 745110, 200.12, 69.2, 28, 369, 102.3, 9, 0, 666163, Grinch, Unknown, Unknown, Unknown, 2024-04-13
621466, Stewart, DJ, double, hit_into_play, 745839, 163.61, 63.35, 20, 348, 100, 1, 2, 679525, Grinch, Unknown, Unknown, Unknown, 2024-04-13
543305, Hicks, Aaron, field_out, hit_into_play, 746979, 214.94, 91.89, 31, 341, 90.3, 8, 2, 670174, Grinch, Unknown, Unknown, Unknown, 2024-04-13
696285, Young, Jacob, field_out, hit_into_play, 745676, 173.25, 82.38, 23, 313, 89.4, 7, 1, 666205, Grinch, Unknown, Unknown, Unknown, 2024-04-13
682928, Abrams, CJ, field_out, hit_into_play, 745676, 189.61, 80.92, 18, 331, 103.3, 7, 2, 666205, Grinch, Unknown, Unknown, Unknown, 2024-04-13
662139, Varsho, Daulton, home_run, hit_into_play, 744953, 194.96, 56.86, 24, 390, 105.5, 1, 2, 641712, Grinch, Unknown, Unknown, Unknown, 2024-04-13
677587, Rocchio, Brayan, field_out, hit_into_play, 746658, 65.25, 84.62, 21, 320, 98.2, 3, 1, 547001, Grinch, Unknown, Unknown, Unknown, 2024-04-13
543309, Higashioka, Kyle, field_out, hit_into_play, 746161, 127.96, 78.59, 40, 300, 89.1, 3, 2, 694813, Grinch, Unknown, Unknown, Unknown, 2024-04-13
664238, Moore, Dylan, field_out, hit_into_play, 745272, 66.1, 60.85, 34, 371, 99.7, 2, 1, 684007, Grinch, Unknown, Unknown, Unknown, 2024-04-13
607208, Turner, Trea, field_out, hit_into_play, 745594, 78.85, 55.07, 26, 373, 98.3, 2, 2, 594835, Grinch, Unknown, Unknown, Unknown, 2024-04-13
643396, Kiner-Falefa, Isiah, field_out, hit_into_play, 744953, 127.69, 43.95, 26, 383, 101.9, 1, 2, 641712, Grinch, Unknown, Unknown, Unknown, 2024-04-13
673548, Suzuki, Seiya, home_run, hit_into_play, 745272, 53.62, 61.66, 35, 383, 100.3, 3, 2, 676106, Grinch, Unknown, Unknown, Unknown, 2024-04-13
666149, Fitzgerald, Tyler, field_out, hit_into_play, 745110, 134.76, 84.35, 22, 318, 91.5, 9, 2, 666163, Grinch, Unknown, Unknown, Unknown, 2024-04-13
661531, Serven, Brian, field_out, hit_into_play, 744953, 44.04, 91.46, 36, 332, 90.6, 2, 0, 641712, Grinch, Unknown, Unknown, Unknown, 2024-04-13
643289, Dubón, Mauricio, field_out, hit_into_play, 746405, 159.68, 62.96, 33, 346, 95.7, 2, 2, 571760, Grinch, Unknown, Unknown, Unknown, 2024-04-13
681546, Outman, James, field_out, hit_into_play, 746161, 66.92, 78.23, 25, 354, 101, 2, 1, 663362, Grinch, Unknown, Unknown, Unknown, 2024-04-13
675961, Williams, Alika, field_out, hit_into_play, 745594, 202.12, 78.61, 30, 351, 97.7, 3, 0, 605513, Grinch, Unknown, Unknown, Unknown, 2024-04-13
683011, Volpe, Anthony, field_out, hit_into_play, 746658, 176.2, 61.52, 27, 362, 98.2, 2, 2, 663474, Grinch, Unknown, Unknown, Unknown, 2024-04-13
666397, Julien, Edouard, home_run, hit_into_play, 746490, 66.17, 48.45, 27, 400, 103.8, 3, 1, 666159, Grinch, Unknown, Unknown, Unknown, 2024-04-13
624585, Soler, Jorge, home_run, hit_into_play, 745110, 106.71, 19.22, 28, 446, 108.6, 7, 1, 606965, Grinch, Unknown, Unknown, Unknown, 2024-04-13
686668, Doyle, Brenton, home_run, hit_into_play, 744953, 27.1, 59.75, 34, 420, 108.5, 3, 0, 684320, Grinch, Unknown, Unknown, Unknown, 2024-04-13
467793, Santana, Carlos, field_out, hit_into_play, 746489, 179.12, 77.12, 20, 328, 91.6, 3, 2, 628317, Grinch, Unknown, Unknown, Unknown, 2024-04-13
668670, Rogers, Jake, field_out, hit_into_play, 746490, 166.08, 73.53, 24, 327, 91.9, 2, 2, 680573, Grinch, Unknown, Unknown, Unknown, 2024-04-13
624424, Conforto, Michael, field_out, hit_into_play, 745110, 136.75, 44.15, 29, 383, 95.1, 7, 1, 606965, Grinch, Unknown, Unknown, Unknown, 2024-04-13
571448, Arenado, Nolan, field_out, hit_into_play, 747215, 116.3, 57.3, 41, 351, 97.3, 4, 1, 669194, Grinch, Unknown, Unknown, Unknown, 2024-04-13
666135, Kirilloff, Alex, double, hit_into_play, 746489, 211.93, 90.76, 33, 339, 92.3, 4, 0, 628317, Grinch, Unknown, Unknown, Unknown, 2024-04-13
592192, Canha, Mark, field_out, hit_into_play, 746490, 94.56, 54.13, 36, 366, 99.2, 3, 1, 680573, Grinch, Unknown, Unknown, Unknown, 2024-04-13
666971, Gurriel Jr., Lourdes, field_out, hit_into_play, 747215, 70.51, 53.58, 31, 383, 99.6, 3, 2, 502043, Grinch, Unknown, Unknown, Unknown, 2024-04-13
621563, Wendle, Joey, field_out, hit_into_play, 745839, 68.61, 71.55, 27, 345, 96.7, 2, 1, 679525, Grinch, Unknown, Unknown, Unknown, 2024-04-13
663656, Tucker, Kyle, field_out, hit_into_play, 746405, 163.81, 70.65, 35, 332, 90.1, 3, 0, 571760, Grinch, Unknown, Unknown, Unknown, 2024-04-13
679529, Torkelson, Spencer, field_out, hit_into_play, 746490, 195.19, 85.07, 24, 329, 92.8, 3, 2, 680573, Grinch, Unknown, Unknown, Unknown, 2024-04-13
607043, Nimmo, Brandon, field_out, hit_into_play, 745839, 207.46, 102.74, 30, 310, 87.3, 2, 2, 679525, Grinch, Unknown, Unknown, Unknown, 2024-04-13
668939, Rutschman, Adley, home_run, hit_into_play, 747054, 106.43, 32.89, 31, 414, 104.7, 3, 0, 669084, Grinch, Unknown, Unknown, Unknown, 2024-04-13
657757, Sheets, Gavin, field_out, hit_into_play, 746811, 154.42, 64.05, 18, 342, 97.6, 4, 1, 666157, Grinch, Unknown, Unknown, Unknown, 2024-04-13
683737, Busch, Michael, field_out, hit_into_play, 745272, 143.27, 59.1, 40, 349, 101.6, 4, 2, 676106, Grinch, Unknown, Unknown, Unknown, 2024-04-13
642731, Estrada, Thairo, home_run, hit_into_play, 745110, 27.8, 67.82, 27, 403, 104.9, 7, 2, 606965, Grinch, Unknown, Unknown, Unknown, 2024-04-13
624585, Soler, Jorge, field_out, hit_into_play, 745110, 86.23, 44.75, 25, 393, 98.3, 3, 2, 686752, Grinch, Unknown, Unknown, Unknown, 2024-04-13
664314, Florial, Estevan, home_run, hit_into_play, 746658, 206.55, 75.1, 35, 365, 96.4, 5, 1, 547001, Grinch, Unknown, Unknown, Unknown, 2024-04-13
678554, Mead, Curtis, field_out, hit_into_play, 745110, 78.39, 104.54, 20, 340, 98.4, 4, 2, 657277, Grinch, Unknown, Unknown, Unknown, 2024-04-13
573262, Yastrzemski, Mike, field_out, hit_into_play, 745110, 39.92, 109.71, 45, 306, 93.2, 7, 2, 606965, Grinch, Unknown, Unknown, Unknown, 2024-04-13
624641, Sosa, Edmundo, field_out, hit_into_play, 745594, 118.5, 74.05, 37, 311, 86.3, 3, 2, 594835, Grinch, Unknown, Unknown, Unknown, 2024-04-13
669701, Smith, Josh, field_out, hit_into_play, 746405, 202.91, 87.94, 27, 333, 91, 4, 0, 669854, Grinch, Unknown, Unknown, Unknown, 2024-04-13
519317, Stanton, Giancarlo, field_out, hit_into_play, 746658, 124.37, 75.81, 28, 306, 84.8, 3, 2, 663474, Grinch, Unknown, Unknown, Unknown, 2024-04-13
690993, Keith, Colt, field_out, hit_into_play, 746490, 147.65, 38.73, 28, 400, 105.1, 4, 1, 680573, Grinch, Unknown, Unknown, Unknown, 2024-04-13
624424, Conforto, Michael, field_out, hit_into_play, 745110, 131.15, 59.49, 37, 345, 96, 4, 0, 686752, Grinch, Unknown, Unknown, Unknown, 2024-04-13
672356, Arias, Gabriel, double, hit_into_play, 746658, 211.47, 106.08, 18, 312, 101.6, 5, 2, 547001, Grinch, Unknown, Unknown, Unknown, 2024-04-13
595777, Profar, Jurickson, field_out, hit_into_play, 746161, 129.86, 75.76, 34, 307, 84.9, 5, 1, 694813, Grinch, Unknown, Unknown, Unknown, 2024-04-13
660644, Bruján, Vidal, field_out, hit_into_play, 746082, 172.53, 74.29, 34, 330, 93, 5, 1, 519242, Grinch, Unknown, Unknown, Unknown, 2024-04-13
678882, Rafaela, Ceddanne, field_out, hit_into_play, 746979, 179.92, 79.86, 46, 324, 95, 3, 2, 656288, Grinch, Unknown, Unknown, Unknown, 2024-04-13
673490, Kim, Ha-Seong, field_out, hit_into_play, 746161, 174.81, 70.27, 27, 341, 93.2, 5, 2, 694813, Grinch, Unknown, Unknown, Unknown, 2024-04-13
668930, Turang, Brice, field_out, hit_into_play, 747054, 121.73, 44.87, 30, 380, 96.3, 3, 1, 665152, Grinch, Unknown, Unknown, Unknown, 2024-04-13
663527, Nevin, Tyler, field_out, hit_into_play, 745676, 128.94, 55.23, 37, 356, 97.1, 3, 2, 669022, Grinch, Unknown, Unknown, Unknown, 2024-04-13
643396, Kiner-Falefa, Isiah, double, hit_into_play, 744953, 93.19, 69.12, 23, 331, 90.1, 4, 0, 641712, Grinch, Unknown, Unknown, Unknown, 2024-04-13
624413, Alonso, Pete, home_run, hit_into_play, 745839, 39.93, 55.73, 22, 411, 105, 3, 2, 679525, Grinch, Unknown, Unknown, Unknown, 2024-04-13
694192, Chourio, Jackson, field_out, hit_into_play, 747054, 126.44, 190.02, 39, 318, 91.6, 3, 2, 665152, Grinch, Unknown, Unknown, Unknown, 2024-04-13
672515, Moreno, Gabriel, field_out, hit_into_play, 747215, 212.02, 106.68, 36, 311, 90.7, 5, 0, 502043, Grinch, Unknown, Unknown, Unknown, 2024-04-13
664238, Moore, Dylan, field_out, hit_into_play, 745272, 43.9, 102.22, 45, 312, 98.7, 4, 1, 684007, Grinch, Unknown, Unknown, Unknown, 2024-04-13
592696, Rosario, Eddie, field_out, hit_into_play, 745676, 151.57, 53.24, 33, 366, 98.8, 4, 1, 671212, Grinch, Unknown, Unknown, Unknown, 2024-04-13
642731, Estrada, Thairo, home_run, hit_into_play, 745110, 20.12, 76.8, 26, 397, 105.8, 4, 2, 686752, Grinch, Unknown, Unknown, Unknown, 2024-04-13
664023, Happ, Ian, field_out, hit_into_play, 745272, 111.79, 50.11, 18, 370, 107.8, 6, 0, 676106, Grinch, Unknown, Unknown, Unknown, 2024-04-13
547989, Abreu, José, double, hit_into_play, 746405, 173.28, 56.74, 21, 338, 96.3, 4, 0, 571760, Grinch, Unknown, Unknown, Unknown, 2024-04-13
656716, McKinstry, Zach, field_out, hit_into_play, 746489, 179.99, 87.71, 19, 307, 101.5, 4, 2, 657746, Grinch, Unknown, Unknown, Unknown, 2024-04-13
666023, Fermin, Freddy, field_out, hit_into_play, 745839, 85.13, 64.81, 39, 347, 100.9, 3, 0, 640455, Grinch, Unknown, Unknown, Unknown, 2024-04-13
595879, Báez, Javier, field_out, hit_into_play, 746490, 146.87, 75.98, 16, 311, 100.7, 5, 1, 680573, Grinch, Unknown, Unknown, Unknown, 2024-04-13
607208, Turner, Trea, field_out, hit_into_play, 745594, 150.22, 75.22, 22, 314, 93.8, 4, 2, 594835, Grinch, Unknown, Unknown, Unknown, 2024-04-13
664983, McCarthy, Jake, field_out, hit_into_play, 747215, 152.98, 57.04, 43, 356, 103.2, 5, 2, 502043, Grinch, Unknown, Unknown, Unknown, 2024-04-13
649966, Urías, Luis, field_out, hit_into_play, 745272, 112.03, 78.18, 29, 303, 85, 4, 2, 684007, Grinch, Unknown, Unknown, Unknown, 2024-04-13
665828, Cabrera, Oswaldo, field_out, hit_into_play, 746658, 137.05, 75.11, 34, 348, 98.7, 4, 0, 663474, Grinch, Unknown, Unknown, Unknown, 2024-04-13
686554, Dunn, Oliver, double, hit_into_play, 747054, 221.54, 102.56, 28, 333, 97.1, 4, 1, 665152, Grinch, Unknown, Unknown, Unknown, 2024-04-13
592669, Renfroe, Hunter, field_out, hit_into_play, 745839, 147.33, 61.65, 27, 344, 94.9, 3, 1, 640455, Grinch, Unknown, Unknown, Unknown, 2024-04-13
621493, Ward, Taylor, home_run, hit_into_play, 746979, 118.05, 23.32, 34, 407, 102.7, 3, 2, 681867, Grinch, Unknown, Unknown, Unknown, 2024-04-13
669357, Gorman, Nolan, double, hit_into_play, 747215, 178.8, 56.79, 27, 374, 97.4, 6, 0, 669194, Grinch, Unknown, Unknown, Unknown, 2024-04-13
650559, De La Cruz, Bryan, double, hit_into_play, 746082, 32.35, 105.36, 21, 325, 110.2, 5, 2, 519242, Grinch, Unknown, Unknown, Unknown, 2024-04-13
608070, Ramírez, José, field_out, hit_into_play, 746658, 151.57, 75.97, 29, 312, 84.7, 6, 1, 547001, Grinch, Unknown, Unknown, Unknown, 2024-04-13
680118, Blanco, Dairon, field_out, hit_into_play, 745839, 127.21, 60.57, 31, 366, 102, 3, 2, 640455, Grinch, Unknown, Unknown, Unknown, 2024-04-13
630105, Cronenworth, Jake, field_out, hit_into_play, 746161, 93.12, 52.75, 20, 371, 103.4, 6, 2, 694813, Grinch, Unknown, Unknown, Unknown, 2024-04-13
543305, Hicks, Aaron, field_out, hit_into_play, 746979, 217.64, 95.21, 26, 340, 94.8, 3, 2, 681867, Grinch, Unknown, Unknown, Unknown, 2024-04-13
665750, Taveras, Leody, field_out, hit_into_play, 746405, 100.24, 56.26, 30, 359, 96.8, 5, 0, 669854, Grinch, Unknown, Unknown, Unknown, 2024-04-13
665742, Soto, Juan, home_run, hit_into_play, 746658, 87.81, 38.49, 28, 408, 104.4, 4, 2, 663474, Grinch, Unknown, Unknown, Unknown, 2024-04-13
660670, Acuña Jr., Ronald, double, hit_into_play, 746082, 39.44, 68.31, 17, 385, 113.2, 5, 2, 676974, Grinch, Unknown, Unknown, Unknown, 2024-04-13
592206, Castellanos, Nick, field_out, hit_into_play, 745594, 66.95, 74.3, 21, 340, 95.7, 5, 2, 594835, Grinch, Unknown, Unknown, Unknown, 2024-04-13
683011, Volpe, Anthony, field_out, hit_into_play, 746656, 168.64, 84.6, 16, 304, 102.9, 5, 0, 471911, Grinch, Unknown, Unknown, Unknown, 2024-04-13
641343, Bauers, Jake, home_run, hit_into_play, 747054, 188.41, 45.68, 35, 409, 106.2, 4, 2, 665152, Grinch, Unknown, Unknown, Unknown, 2024-04-13
666971, Gurriel Jr., Lourdes, home_run, hit_into_play, 747215, 35.92, 76.04, 20, 377, 107.5, 6, 0, 502043, Grinch, Unknown, Unknown, Unknown, 2024-04-13
694497, Carter, Evan, field_out, hit_into_play, 746405, 140.29, 72.64, 39, 316, 94, 6, 0, 669854, Grinch, Unknown, Unknown, Unknown, 2024-04-13
665833, Cruz, Oneil, home_run, hit_into_play, 745594, 30.08, 83.92, 27, 369, 108.1, 5, 0, 605513, Grinch, Unknown, Unknown, Unknown, 2024-04-13
521692, Perez, Salvador, home_run, hit_into_play, 745839, 90.64, 48.03, 34, 384, 102.7, 4, 1, 640455, Grinch, Unknown, Unknown, Unknown, 2024-04-13
664774, Wade Jr., LaMonte, home_run, hit_into_play, 745110, 176.49, 49.27, 36, 391, 104.2, 5, 2, 686752, Grinch, Unknown, Unknown, Unknown, 2024-04-13
650489, Castro, Willi, home_run, hit_into_play, 746490, 203.55, 57.31, 28, 413, 100.8, 6, 2, 666159, Grinch, Unknown, Unknown, Unknown, 2024-04-13
669701, Smith, Josh, field_out, hit_into_play, 746405, 89.22, 82.11, 38, 305, 88, 6, 1, 669854, Grinch, Unknown, Unknown, Unknown, 2024-04-13
676609, Caballero, José, field_out, hit_into_play, 745110, 143.03, 52.08, 33, 364, 98.5, 7, 1, 657277, Grinch, Unknown, Unknown, Unknown, 2024-04-13
467793, Santana, Carlos, field_out, hit_into_play, 746490, 102.92, 64.81, 34, 337, 93.7, 7, 0, 666159, Grinch, Unknown, Unknown, Unknown, 2024-04-13
608348, Kelly, Carson, field_out, hit_into_play, 746489, 65.1, 81.95, 21, 326, 95, 6, 2, 657746, Grinch, Unknown, Unknown, Unknown, 2024-04-13
680977, Donovan, Brendan, field_out, hit_into_play, 747216, 145.78, 75.29, 45, 311, 95.7, 1, 0, 668678, Grinch, Unknown, Unknown, Unknown, 2024-04-14
663728, Raleigh, Cal, field_out, hit_into_play, 745271, 133.46, 60.57, 42, 343, 102.2, 7, 0, 643410, Grinch, Unknown, Unknown, Unknown, 2024-04-14
545121, Vargas, Ildemaro, field_out, hit_into_play, 745681, 84.92, 81.93, 37, 308, 89.5, 7, 0, 666204, Grinch, Unknown, Unknown, Unknown, 2024-04-14
661388, Contreras, William, home_run, hit_into_play, 747056, 143.47, 29.75, 29, 420, 106.1, 1, 0, 669203, Grinch, Unknown, Unknown, Unknown, 2024-04-14
663368, Perkins, Blake, home_run, hit_into_play, 747056, 197.53, 62.5, 36, 381, 99.1, 7, 0, 666974, Grinch, Unknown, Unknown, Unknown, 2024-04-14
605361, Martini, Nick, home_run, hit_into_play, 746810, 182.15, 48.06, 28, 398, 103.8, 5, 2, 621383, Grinch, Unknown, Unknown, Unknown, 2024-04-14
668930, Turang, Brice, field_out, hit_into_play, 747056, 88.34, 73.51, 22, 325, 94.7, 8, 1, 543056, Grinch, Unknown, Unknown, Unknown, 2024-04-14
624503, Gordon, Nick, home_run, hit_into_play, 746079, 219.03, 97.04, 38, 340, 99.2, 6, 2, 669276, Grinch, Unknown, Unknown, Unknown, 2024-04-14
606466, Marte, Ketel, field_out, hit_into_play, 747216, 84.82, 50.73, 23, 379, 97.1, 1, 0, 571945, Grinch, Unknown, Unknown, Unknown, 2024-04-14
514888, Altuve, Jose, home_run, hit_into_play, 746404, 9.53, 86.25, 33, 397, 106.3, 1, 0, 543135, Grinch, Unknown, Unknown, Unknown, 2024-04-14
663886, Stephenson, Tyler, field_out, hit_into_play, 746810, 110.28, 55.58, 21, 357, 103.8, 5, 2, 621383, Grinch, Unknown, Unknown, Unknown, 2024-04-14
666135, Kirilloff, Alex, field_out, hit_into_play, 746492, 47.47, 87.79, 36, 336, 96.4, 7, 2, 676684, Grinch, Unknown, Unknown, Unknown, 2024-04-14
656180, Adams, Riley, double, hit_into_play, 745681, 175.09, 52.23, 28, 382, 101.6, 7, 1, 666204, Grinch, Unknown, Unknown, Unknown, 2024-04-14
650333, Arraez, Luis, field_out, hit_into_play, 746079, 51.42, 81.52, 35, 343, 95.7, 1, 0, 450203, Grinch, Unknown, Unknown, Unknown, 2024-04-14
645277, Albies, Ozzie, field_out, hit_into_play, 746079, 178.18, 79.59, 32, 322, 87.7, 7, 1, 669622, Grinch, Unknown, Unknown, Unknown, 2024-04-14
467793, Santana, Carlos, field_out, hit_into_play, 746492, 164.84, 70.79, 35, 331, 93.2, 9, 0, 671345, Grinch, Unknown, Unknown, Unknown, 2024-04-14
543760, Semien, Marcus, field_out, hit_into_play, 746404, 92.01, 72.75, 25, 324, 87.7, 1, 0, 664299, Grinch, Unknown, Unknown, Unknown, 2024-04-14
680757, Kwan, Steven, field_out, hit_into_play, 746648, 158.07, 78.87, 29, 309, 85.2, 1, 0, 641482, Grinch, Unknown, Unknown, Unknown, 2024-04-14
543807, Springer, George, single, hit_into_play, 744952, 94.49, 73.33, 21, 304, 90.6, 1, 0, 607536, Grinch, Unknown, Unknown, Unknown, 2024-04-14
650490, Díaz, Yandy, double, hit_into_play, 745113, 180.2, 53.36, 15, 340, 108, 1, 0, 605483, Grinch, Unknown, Unknown, Unknown, 2024-04-14
682985, Greene, Riley, double, hit_into_play, 746492, 45.17, 68.86, 20, 347, 100.9, 1, 0, 641927, Grinch, Unknown, Unknown, Unknown, 2024-04-14
457759, Turner, Justin, field_out, hit_into_play, 744952, 104.09, 53.52, 37, 363, 100.8, 8, 0, 683627, Grinch, Unknown, Unknown, Unknown, 2024-04-14
664761, Bohm, Alec, field_out, hit_into_play, 745595, 106.09, 63.14, 15, 340, 107.6, 9, 1, 656924, Grinch, Unknown, Unknown, Unknown, 2024-04-14
656555, Hoskins, Rhys, double, hit_into_play, 747056, 69.29, 46.58, 27, 400, 102, 1, 0, 669203, Grinch, Unknown, Unknown, Unknown, 2024-04-14
673490, Kim, Ha-Seong, field_out, hit_into_play, 746164, 170.75, 69.86, 27, 339, 92.9, 9, 0, 598286, Grinch, Unknown, Unknown, Unknown, 2024-04-14
595879, Báez, Javier, home_run, hit_into_play, 746492, 39.45, 62.22, 31, 399, 100.9, 8, 1, 573204, Grinch, Unknown, Unknown, Unknown, 2024-04-14
677587, Rocchio, Brayan, field_out, hit_into_play, 746648, 177.79, 66.74, 32, 350, 95.1, 6, 1, 624647, Grinch, Unknown, Unknown, Unknown, 2024-04-14
672356, Arias, Gabriel, field_out, hit_into_play, 746648, 194.1, 76.79, 28, 345, 96.1, 6, 2, 624647, Grinch, Unknown, Unknown, Unknown, 2024-04-14
641487, Crawford, J.P., field_out, hit_into_play, 745271, 160.32, 70.14, 33, 330, 90, 1, 0, 665871, Grinch, Unknown, Unknown, Unknown, 2024-04-14
665742, Soto, Juan, field_out, hit_into_play, 746648, 167.16, 71.19, 16, 333, 108.5, 1, 0, 671106, Grinch, Unknown, Unknown, Unknown, 2024-04-14
657077, Verdugo, Alex, field_out, hit_into_play, 746648, 111.14, 66.01, 30, 332, 91, 6, 2, 671922, Grinch, Unknown, Unknown, Unknown, 2024-04-14
643217, Benintendi, Andrew, single, hit_into_play, 746810, 79.18, 51.13, 28, 383, 100.1, 7, 0, 458677, Grinch, Unknown, Unknown, Unknown, 2024-04-14
641584, Fraley, Jake, field_out, hit_into_play, 746810, 108.35, 66.42, 36, 332, 94.1, 8, 0, 605121, Grinch, Unknown, Unknown, Unknown, 2024-04-14
670541, Alvarez, Yordan, field_out, hit_into_play, 746404, 66.86, 80.15, 29, 328, 91.4, 1, 0, 543135, Grinch, Unknown, Unknown, Unknown, 2024-04-14
671056, Herrera, Iván, field_out, hit_into_play, 747216, 60.25, 68.64, 38, 360, 96, 7, 0, 573009, Grinch, Unknown, Unknown, Unknown, 2024-04-14
643217, Benintendi, Andrew, field_out, hit_into_play, 746810, 111.14, 57.76, 30, 352, 94.9, 9, 0, 664747, Grinch, Unknown, Unknown, Unknown, 2024-04-14
641933, O'Neill, Tyler, home_run, hit_into_play, 746975, 44.42, 56.68, 36, 404, 110.6, 1, 2, 542881, Grinch, Unknown, Unknown, Unknown, 2024-04-14
686469, Pasquantino, Vinnie, home_run, hit_into_play, 745841, 215.71, 80.48, 31, 366, 96, 9, 2, 621242, Grinch, Unknown, Unknown, Unknown, 2024-04-14
