"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FF","2024-05-04","95.8","-1.54","5.88","McKinstry, Zach",656716,596133,"field_out","hit_into_play",,,,,5,"Zach McKinstry flies out sharply to center fielder Aaron Judge.","R","L","R","NYY","DET","X",8,"fly_ball",2,2,2024,"-0.31","1.61","-0.07","2.61",,,,0,7,"Top",137.67,61.09,,,624431,,,4.50666034474769,-139.1276979332193,-6.4332914818970925,-5.17337574702395,39.335024924602436,-10.046954147610418,"3.35","1.61",343,"102.1",39,"93.6",2467,"5.7",745750,596133,624431,519203,650402,665828,683011,657077,592450,665742,"54.77",0.254,0.507,"0",1,0,0,5,54,5,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Infield shade","Standard",206,"0.033","-0.2",70.4780695195167,"7.13657"
"ST","2024-05-04","80.5","-2.87","5.17","Rooker, Brent",667670,670766,"home_run","hit_into_play",,,,,5,"Brent Rooker homers (8) on a fly ball to left field.   Tyler Nevin scores.    Abraham Toro scores.","R","R","R","OAK","MIA","X",,"fly_ball",0,1,2024,"0.8","0.86","-0.02","2.45",,663527,647351,1,3,"Bot",16.53,89.5,,,663743,,,4.837153323345691,-117.15718024173356,-0.9359880958059942,6.305472565722187,23.773658086199116,-24.332305759268134,"3.63","1.74",380,"110.5",22,"80.5",2664,"6.4",745666,670766,663743,656896,624503,660644,641313,650559,665862,660821,"54.07",0.98,1.883,"2",1,0,3,6,31,2,"Sweeper",9,0,9,0,0,12,12,0,"Standard","Standard",66,"0.004","2.39",77.89234109865082,"7.51473"
"SL","2024-05-04","83.3","1.37","5.54","Maile, Luke",571912,672335,"field_out","hit_into_play",,,,,4,"Luke Maile lines out to left fielder Colton Cowser.","R","R","L","CIN","BAL","X",7,"line_drive",0,2,2024,"-0.85","-0.73","-0.65","2.27",,,,2,8,"Bot",76.91,87.23,,,543510,,,-2.952040280067863,-121.25432960791322,0.37237990167699686,-7.8179010592504605,23.894176521857094,-39.69574802846314,"3.25","1.53",302,"88",27,"83.1",2570,"6.1",746720,672335,543510,663624,622761,676059,683002,681297,656775,623993,"54.36",0.071,0.066,"0",1,0,0,3,58,3,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",330,"-0.016","-0.059",67.99743770321957,"6.50895"
"SL","2024-05-04","86.2","-2.46","5.4","Kim, Ha-Seong",673490,686826,"home_run","hit_into_play",,,,,8,"Ha-Seong Kim homers (5) on a fly ball to left center field.   Jackson Merrill scores.    Luis Campusano scores.","R","R","R","AZ","SD","X",,"fly_ball",2,1,2024,"0.84","-0.03","-0.18","1.98",,701538,669134,1,7,"Top",47.18,65.97,,,672515,,,3.6565686334470264,-125.4883572821645,-1.8236331395615,8.115307894411943,26.15668396852025,-32.299141827844515,"3.44","1.62",382,"97.2",26,"85.3",2653,"5.7",747209,686826,672515,572233,606466,553993,677942,666971,682998,664983,"54.75",0.3,0.452,"2",1,0,3,5,58,4,"Slider",0,8,8,0,11,0,11,0,"Standard","Standard",60,"-0.003","2.277",63.47743529337524,"7.18229"
"FF","2024-05-04","93.2","-2.88","6.12","Guerrero Jr., Vladimir",665489,663432,"field_out","hit_into_play",,,,,2,"Vladimir Guerrero Jr.  flies out to center fielder Alex Call.","R","R","R","WSH","TOR","X",8,"fly_ball",1,1,2024,"-0.74","1.54","0.12","3.49",,,,1,9,"Top",142.23,70.56,,,660688,,,9.341398090506003,-135.2580684879493,-4.271561159443299,-11.316143396464566,32.93980627462471,-12.617876680032047,"3.7","1.72",321,"96.2",36,"92.6",2286,"6.4",744862,663432,660688,702358,671277,669222,682928,608385,669743,592696,"54.15",0.143,0.257,"0",1,0,0,3,73,3,"4-Seam Fastball",2,6,6,2,6,2,6,2,"Standard","Standard",218,"0.001","-0.159",74.71474592545556,"7.40115"
"FC","2024-05-04","87","2.75","5.69","Kepler, Max",596146,592155,"home_run","hit_into_play",,,,,5,"Max Kepler homers (2) on a fly ball to right center field.","R","L","L","MIN","BOS","X",,"fly_ball",2,1,2024,"-0.51","0.33","-0.02","2.69",,,,1,4,"Bot",192.06,48.62,,,657136,,,-5.609913460627489,-126.47955846185027,-1.6094899802208666,-4.06493862465296,29.385422337862288,-28.533071282309074,"3.6","1.73",405,"101",26,"86.5",1934,"6.3",745911,592155,657136,643265,666152,646240,678882,641933,680776,677800,"54.16",0.617,1.06,"2",1,0,3,6,30,4,"Cutter",1,1,1,1,1,2,2,1,"Standard","Standard",170,"0.138","0.971",72.7344597887563,"7.60292"
"ST","2024-05-04","82","-2.73","5.59","Gurriel Jr., Lourdes",666971,650633,"field_out","hit_into_play",,,,,8,"Lourdes Gurriel Jr.  flies out to center fielder Jackson Merrill.","R","R","R","AZ","SD","X",8,"fly_ball",2,2,2024,"1.69","0.12","0.23","1.7",,,,1,1,"Bot",100.81,56.27,,,669134,,,3.390144545273635,-119.36504386118077,-2.462440523640895,15.51312128864762,23.389425834462013,-30.740181672956385,"3.62","1.72",367,"96.9",34,"81.5",2824,"6",747209,650633,669134,630105,593428,592518,673490,595777,701538,665487,"54.51",0.186,0.32,"0",1,0,0,5,8,6,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",57,"-0.017","-0.144",76.38715200373089,"8.12176"
"SI","2024-05-04","92.6","2.71","5.99","Amaya, Miguel",665804,657649,"field_out","hit_into_play",,,,,5,"Miguel Amaya flies out sharply to right fielder Sal Frelick.","R","R","L","CHC","MIL","X",9,"fly_ball",2,0,2024,"1.1","1.01","0.05","2.37",,,,1,4,"Bot",164.8,78.97,,,661388,,,-9.208294188779593,-134.59437494058236,-5.658701845903071,15.293385156300758,27.422693564171947,-18.847622896299995,"3.32","1.53",313,"100.2",40,"93",2266,"6.4",746884,657649,661388,656555,668930,686554,642715,694192,663368,686217,"54.07",0.137,0.243,"0",1,0,0,3,34,3,"Sinker",4,0,4,0,0,4,4,0,"Standard","Standard",148,"-0.005","-0.235",75.48416276942004,"7.20193"
"FF","2024-05-04","94","-2.6","5.8","Dunn, Oliver",686554,624522,"triple","hit_into_play",,,,,2,"Oliver Dunn triples (2) on a sharp line drive to center fielder Pete Crow-Armstrong.   Rhys Hoskins scores.","R","L","R","CHC","MIL","X",8,"line_drive",0,0,2024,"-0.13","1.12","0.23","2.8",,,656555,0,7,"Top",171.64,64.38,,,665804,,,7.623943287442784,-136.73678371785306,-4.601203290246674,-3.1510793842241585,26.253622135222052,-17.290531627661796,"3.29","1.51",333,"104.9",19,"94.3",2406,"6.2",746884,624522,665804,683737,663538,666624,621020,664023,691718,643565,"54.31",0.591,0.786,"1.6",1,1,2,6,52,1,"4-Seam Fastball",5,0,0,5,1,5,1,5,"Standard","Standard",197,"-0.053","1.508",74.96084572898303,"7.22291"
"FF","2024-05-04","93","1.08","6.65","Lopez, Otto",672640,666205,"double","hit_into_play",,,,,4,"Otto Lopez doubles (1) on a sharp line drive to center fielder JJ Bleday.","R","R","L","OAK","MIA","X",8,"line_drive",0,0,2024,"0.11","1.45","-0.29","2.54",,,,2,9,"Top",101.68,45.23,,,669127,,,-3.783856918693084,-135.17797242883506,-7.96930350200075,2.201034062717467,29.0001095070078,-12.898350904716677,"3.3","1.5",384,"102",23,"93.4",2343,"6.6",745666,666205,669127,663527,647351,695391,687231,664913,668709,671732,"53.92",0.583,0.873,"1.25",1,1,1,6,87,1,"4-Seam Fastball",20,3,3,20,3,20,3,20,"Standard","Standard",161,"0","0.236",76.39362117526161,"6.98258"
"CH","2024-05-04","77.8","-2.55","6.38","Winker, Jesse",608385,670950,"field_out","hit_into_play",,,,,8,"Jesse Winker flies out to center fielder Kevin Kiermaier.","R","L","R","WSH","TOR","X",8,"fly_ball",0,2,2024,"-1.03","-0.29","0.1","1.73",,,608841,0,8,"Bot",132.52,65.06,,,643376,,,7.534190436361476,-113.0969883627209,-2.550650749544926,-10.215631043511644,19.47366500855674,-34.43590492849265,"3.52","1.66",333,"87.6",35,"77.7",2638,"6.1",744862,670950,643376,665489,624415,676391,643396,662139,595281,543807,"54.36",0.026,0.034,"0",1,0,0,3,69,3,"Changeup",2,6,2,6,6,2,2,6,"Infield shade","Standard",284,"-0.026","-0.231",65.09577016952652,"7.32247"
"FF","2024-05-04","92.3","-1.58","5.96","Chourio, Jackson",694192,593576,"field_out","hit_into_play",,,,,5,"Jackson Chourio flies out to right fielder Mike Tauchman.","R","R","R","CHC","MIL","X",9,"fly_ball",0,0,2024,"-0.8","1.5","0.01","2.23",,,663368,0,9,"Top",186.79,90.35,,,665804,,,5.784398431913995,-134.13897592491378,-6.839687386077373,-11.028661453667581,32.350969569619515,-12.735371562840184,"3.4","1.62",308,"95.9",38,"91.4",2429,"6.1",746884,593576,665804,683737,663538,663611,621020,664023,691718,643565,"54.4",0.069,0.135,"0",1,0,0,3,72,1,"4-Seam Fastball",6,4,4,6,4,6,4,6,"Standard","Standard",222,"0.062","-0.369",78.70562650848213,"7.99761"
"FF","2024-05-04","92.5","1.6","6.13","Volpe, Anthony",683011,663947,"field_out","hit_into_play",,,,,2,"Anthony Volpe flies out to center fielder Wenceel Pérez.","R","R","L","NYY","DET","X",8,"fly_ball",0,2,2024,"0.82","1.62","-0.08","3.49",519203,,665828,2,6,"Bot",151.45,73.29,,,608348,,,-6.095226844553018,-134.40536193188748,-4.32420437492126,11.364484066516296,35.29852489570798,-11.997084240417408,"3.46","1.6",342,"98.4",37,"91.8",2312,"6.4",745750,663947,608348,679529,628451,663837,656716,682985,672761,681481,"54.08",0.197,0.375,"0",1,0,0,3,53,3,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",134,"-0.028","-0.282",67.54345972198632,"6.19407"
"SL","2024-05-04","87.4","-1.47","5.23","Acuña Jr., Ronald",660670,681402,"single","hit_into_play",,,,,5,"Ronald Acuña Jr.  singles on a sharp line drive to center fielder James Outman.","R","R","R","LAD","ATL","X",8,"line_drive",2,2,2024,"0.4","-0.23","-0.09","2.64",,,,0,8,"Top",111.67,58.06,,,669257,,,2.520109885231427,-127.36766591606425,0.34025841464729534,3.9383630551452327,23.894255468655654,-35.0060719971459,"3.52","1.58",302,"105.2",16,"88.1",2348,"6.4",746155,681402,669257,518692,666158,571970,605141,606192,681546,681624,"54.07",0.6,0.67,"0.9",1,1,0,5,67,5,"Slider",10,2,2,10,2,10,2,10,"Standard","Standard",39,"-0.001","0.433",,
"SL","2024-05-04","88.5","-2.51","6.7","Smith, Dominic",642086,660896,"single","hit_into_play",,,,,6,"Dominic Smith singles on a sharp fly ball to right fielder Max Kepler.  Dominic Smith out at 2nd on the throw, right fielder Max Kepler to shortstop Carlos Correa.","R","L","R","MIN","BOS","X",9,"fly_ball",2,2,2024,"0.15","0.53","0.28","2.45",,,,0,7,"Top",198.59,112.66,,,543877,,,6.453235142114186,-128.65936207244184,-5.3803897097812765,0.32301673701155426,26.24175719771049,-25.365134238328228,"3.4","1.58",357,"103.4",25,"87.9",2541,"5.9",745911,660896,543877,467793,666397,669304,621043,622534,650489,596146,"54.56",0.8,1.441,"0.9",1,1,0,6,50,5,"Slider",3,1,1,3,1,3,1,3,"Infield shade","Standard",170,"0.033","0.433",69.65994136054367,"7.52956"
"FF","2024-05-04","92.9","1.67","5.99","Muncy, Max",571970,554431,"home_run","hit_into_play",,,,,4,"Max Muncy homers (7) on a fly ball to right center field.","R","L","L","LAD","ATL","X",,"fly_ball",3,1,2024,"0.29","1.26","-0.3","2.03",,,,0,7,"Bot",173.55,42.75,,,518595,,,-5.692513730802492,-135.05753619750305,-7.164100728015808,4.721395934814884,27.817479453104202,-15.358240904096233,"3.13","1.52",404,"106.1",36,"93.4",2221,"6.5",746155,554431,518595,621566,645277,663586,606115,672284,671739,660670,"53.99",0.723,1.45,"2",1,0,3,6,59,5,"4-Seam Fastball",7,2,7,2,2,8,8,2,"Infield shade","Standard",141,"0.006","0.851",70.3564172776671,"7.62524"
"FF","2024-05-04","93.5","-1.2","6.03","Campusano, Luis",669134,543518,"double","hit_into_play",,,,,2,"Luis Campusano doubles (8) on a sharp line drive to right fielder Randal Grichuk.   Jackson Merrill scores.","R","R","R","AZ","SD","X",9,"line_drive",2,0,2024,"-0.66","1.63","0.24","2.92",,,701538,0,9,"Top",178.31,48.7,,,672515,,,5.145843515829088,-135.97658463966596,-5.799366270192618,-9.399483706898206,31.536190074115027,-10.868281121506353,"3.41","1.62",354,"104.2",19,"92.6",2473,"5.9",747209,543518,672515,656976,621028,553993,677942,664983,682998,545341,"54.6",0.5,0.685,"1.25",1,1,1,5,73,3,"4-Seam Fastball",0,11,11,0,12,0,12,0,"Strategic","Standard",206,"0","0.936",,
"CH","2024-05-04","86.2","-1.46","5.84","Isbel, Kyle",664728,600917,"field_out","hit_into_play",,,,,14,"Kyle Isbel lines out to right fielder Travis Jankowski.","R","L","R","KC","TEX","X",9,"line_drive",1,1,2024,"-0.98","0.77","0.01","1.3",,,,1,7,"Bot",175.06,87.43,,,641680,,,5.3874584525494456,-125.35723154636824,-6.085106694423253,-11.40133932121762,23.90623965199874,-22.99414097643702,"3.42","1.59",302,"87.2",22,"85.3",2087,"5.6",746311,600917,641680,663993,543760,669701,608369,694497,665750,608671,"54.91",0.314,0.319,"0",1,0,0,3,63,3,"Changeup",3,10,3,10,10,3,3,10,"Infield shade","Standard",211,"-0.002","-0.159",73.14549318170812,"8.18251"
"FF","2024-05-04","93.3","2.45","5.56","Machado, Manny",592518,676714,"double","hit_into_play",,,,,2,"Manny Machado doubles (5) on a sharp line drive to center fielder Corbin Carroll.   Luis Arraez scores.    Fernando Tatis Jr.  scores.","R","R","L","AZ","SD","X",8,"line_drive",0,0,2024,"1.11","1.19","-0.16","3.15",,650333,665487,1,7,"Top",161.94,43.51,,,672515,,,-9.160433773807236,-135.58940797418632,-3.0424207442956135,15.71412101292904,30.378650827631034,-17.045435114556092,"3.74","1.77",393,"107.1",20,"93.4",2501,"6.5",747209,676714,672515,572233,606466,553993,677942,666971,682998,664983,"54.05",0.769,1.117,"1.25",1,1,1,6,53,1,"4-Seam Fastball",0,3,3,0,5,0,5,0,"Standard","Standard",136,"-0.06","1.577",73.24271373755236,"7.06799"
"CU","2024-05-04","74.6","-1.18","6.03","Freeman, Freddie",518692,623451,"field_out","hit_into_play",,,,,8,"Freddie Freeman flies out sharply to center fielder Michael Harris II.","R","L","R","LAD","ATL","X",8,"fly_ball",0,0,2024,"1.23","-0.99","0.21","2.07",,605141,660271,2,7,"Bot",126.99,43.14,,,518595,,,0.6992545175783578,-108.62507763248557,0.8367129074154116,9.531150153090188,20.88658594630856,-40.372681236136266,"3.64","1.78",385,"105.2",37,"73.5",2871,"5.7",746155,623451,518595,621566,645277,663586,606115,672284,671739,660670,"54.82",0.603,1.2,"0",1,0,0,6,66,1,"Curveball",10,2,10,2,2,10,10,2,"Standard","Strategic",56,"-0.001","-0.443",77.9478785393796,"7.53196"
"SL","2024-05-04","85.7","-1.69","5.42","Stott, Bryson",681082,678495,"field_out","hit_into_play",,,,,3,"Bryson Stott flies out sharply to right fielder Austin Slater.","R","L","R","PHI","SF","X",9,"fly_ball",1,1,2024,"0.8","0.47","0.68","2.81",,,,1,4,"Bot",174.95,72.52,,,666165,,,4.018683379695743,-124.89632859827861,-0.937028737776935,7.710103337286659,22.696427271049814,-27.198123076942515,"3.24","1.55",335,"103.3",43,"87",2597,"6.8",745583,678495,666165,527038,642731,656305,605113,666149,808982,596103,"53.7",0.169,0.323,"0",1,0,0,5,43,3,"Slider",9,1,9,1,1,9,9,1,"Standard","Standard",80,"-0.001","-0.159",69.97648058178731,"7.23358"
"FC","2024-05-04","88.1","-0.95","6","Hoerner, Nico",663538,668964,"home_run","hit_into_play",,,,,4,"Nico Hoerner homers (1) on a fly ball to left center field.","R","R","R","CHC","MIL","X",,"fly_ball",1,1,2024,"0.45","1.29","-0.31","2.23",,,,0,1,"Bot",63.17,57.66,,,661388,,,0.6277466826939165,-128.27905797176223,-5.793940563744751,4.83881659903063,25.658404097882606,-16.919740104862704,"3.33","1.6",382,"99.3",30,"88.6",2137,"6.5",746884,668964,661388,656555,668930,686554,642715,694192,663368,686217,"53.99",0.526,0.881,"2",1,0,3,6,4,3,"Cutter",0,0,0,0,0,1,1,0,"Standard","Standard",179,"0.102","1.012",70.78722998965799,"7.58013"
"FF","2024-05-04","93.7","2.24","5.57","Cronenworth, Jake",630105,676714,"field_out","hit_into_play",,,,,4,"Jake Cronenworth flies out to left fielder Lourdes Gurriel Jr.","R","L","L","AZ","SD","X",7,"fly_ball",1,2,2024,"0.88","1.35","-0.3","2.36",,650333,665487,0,7,"Top",51.64,102.91,,,672515,,,-8.517136272426905,-136.10384115639138,-5.519130547953318,12.869438843365565,29.927341290336397,-14.350620755398193,"3.33","1.61",310,"89.5",34,"93.8",2494,"6.4",747209,676714,672515,572233,606466,553993,677942,666971,682998,664983,"54.07",0.017,0.022,"0",1,0,0,3,52,4,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",136,"0.017","-0.307",69.8660710452628,"7.10714"
"FC","2024-05-04","91.3","-1.63","5.7","Greene, Riley",682985,657376,"home_run","hit_into_play",,,,,9,"Riley Greene homers (8) on a fly ball to right field.","R","L","R","NYY","DET","X",,"fly_ball",2,0,2024,"0.24","0.65","0.28","2.16",,,,0,1,"Top",205.09,76.52,,,624431,,,4.328637315815691,-133.04599458770332,-4.536563802101468,2.075495235110955,24.55815707041464,-23.73087049381565,"3.52","1.71",360,"101.4",28,"92.5",2778,"6.6",745750,657376,624431,519203,650402,665828,683011,657077,592450,665742,"53.89",0.646,1.225,"2",1,0,3,6,1,3,"Cutter",0,0,0,0,1,0,1,0,"Infield shade","Standard",198,"-0.101","0.901",78.282785874681,"7.58549"
"FF","2024-05-04","90.5","-0.71","6.52","Betts, Mookie",605141,693821,"field_out","hit_into_play",,,,,5,"Mookie Betts flies out sharply to center fielder Michael Harris II.","R","R","R","LAD","ATL","X",8,"fly_ball",0,2,2024,"-0.25","1.24","0.24","2.45",,,,0,1,"Bot",136.47,43.8,,,518595,,,2.869609156846481,-131.75787821188382,-6.889276085925399,-3.445163220223178,24.55778445477378,-16.435652369800778,"3.22","1.48",383,"102",23,"90.2",2086,"5.8",746155,693821,518595,621566,645277,663586,606115,672284,671739,660670,"54.68",0.583,0.873,"0",1,0,0,6,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",202,"-0.021","-0.144",71.60841656656658,"6.44916"
"SI","2024-05-04","92.8","-1.04","6.26","Rodríguez, Julio",677594,656232,"field_out","hit_into_play",,,,,4,"Julio Rodríguez lines out sharply to center fielder Joey Loperfido.","R","R","R","HOU","SEA","X",8,"line_drive",2,0,2024,"-1.17","0.68","-0.42","2.6",,,,0,7,"Top",118.77,64.7,,,605170,,,4.071989326859529,-134.90605837354772,-4.907596359206847,-15.122631467406237,33.43312839965639,-22.92339639967989,"3.25","1.48",333,"104.9",17,"90.7",2202,"5.4",746394,656232,605170,572138,514888,608324,665161,670541,694388,663656,"55.13",0.554,0.653,"0",1,0,0,5,49,3,"Sinker",0,5,5,0,5,0,5,0,"Standard","Standard",219,"0.002","-0.325",77.76838141634292,"7.82625"
"FC","2024-05-04","86.3","3.5","5.03","Tauchman, Mike",643565,663542,"field_out","hit_into_play",,,,,4,"Mike Tauchman flies out to left fielder Jackson Chourio.","R","L","L","CHC","MIL","X",7,"fly_ball",0,1,2024,"-0.1","0.28","-0.43","2.62",,,663538,0,7,"Bot",38.27,95.11,,,661388,,,-9.318071111421274,-125.56169059967131,-0.12496180357158515,0.563995985273756,22.25923641045503,-29.401645422644883,"3.46","1.63",335,"93.5",32,"88.3",2079,"7.2",746884,663542,661388,656555,668930,686554,642715,694192,663368,686217,"53.25",0.171,0.322,"0",1,0,0,3,60,2,"Cutter",5,4,5,4,4,5,5,4,"Standard","Standard",145,"-0.026","-0.304",72.02227681998937,"7.02032"
"SL","2024-05-04","85.9","-1.52","5.7","Mountcastle, Ryan",663624,608371,"field_out","hit_into_play",,,,,13,"Ryan Mountcastle flies out to center fielder Stuart Fairchild.","R","R","R","CIN","BAL","X",8,"fly_ball",0,1,2024,"0.38","0.99","-0.06","1.63",,,,0,8,"Top",121,49.37,,,663886,,,2.6718977501399683,-125.03126888454754,-5.298563307908349,3.408915400904645,27.800798625874396,-20.920247115978174,"3.7","1.85",370,"99.2",24,"84.9",2885,"5.8",746720,608371,663886,687952,663697,669289,682829,668715,656413,666181,"54.66",0.491,0.702,"0",1,0,0,5,53,2,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",97,"0.011","-0.191",74.9461532362893,"8.15795"
"FF","2024-05-04","92.9","-1.55","5.77","Renfroe, Hunter",592669,600917,"field_out","hit_into_play",,,,,5,"Hunter Renfroe flies out sharply to left fielder Evan Carter.","R","R","R","KC","TEX","X",7,"fly_ball",1,0,2024,"-0.56","1.28","-0.26","2.59",,,,0,7,"Bot",53.01,76.02,,,641680,,,4.456417642121536,-135.17714863978114,-5.099998068072133,-7.816438700346628,29.208945238989465,-15.56336816890162,"3.46","1.64",352,"101.2",38,"91.3",2503,"5.3",746311,600917,641680,663993,543760,669701,608369,694497,665750,608671,"55.19",0.24,0.503,"0",1,0,0,5,62,2,"4-Seam Fastball",3,10,3,10,10,3,3,10,"Standard","Standard",207,"-0.003","-0.258",79.01428815327534,"7.88382"
"FF","2024-05-04","94.5","1.12","6.67","Marsh, Brandon",669016,669062,"field_out","hit_into_play",,,,,3,"Brandon Marsh flies out to center fielder Jung Hoo Lee.","R","L","L","PHI","SF","X",8,"fly_ball",0,0,2024,"1.16","1.5","0.55","2.74",,,,0,7,"Bot",91.61,81.69,,,666165,,,-4.082602682519138,-137.38130550433948,-7.948960780651184,15.621692364591658,28.740297514268264,-11.600318285496938,"3.2","1.55",304,"87.7",32,"95.2",2294,"6.6",745583,669062,666165,527038,642731,656305,605113,666149,808982,596103,"53.88",0.034,0.038,"0",1,0,0,3,72,1,"4-Seam Fastball",14,3,14,3,3,14,14,3,"Standard","Standard",132,"0","-0.225",67.79149739384162,"6.58407"
"FF","2024-05-04","95.8","-1.85","5.97","Cave, Jake",595909,670280,"field_out","hit_into_play",,,,,1,"Jake Cave flies out sharply to center fielder Michael A.   Taylor.","R","L","R","PIT","COL","X",8,"fly_ball",1,0,2024,"-0.79","1.54","-0.51","3.16",,,,0,9,"Top",93.82,46.67,,,518735,,,5.373450903712035,-139.31514024965477,-5.292505693052425,-11.526654195290527,32.92940056078581,-11.16744413707281,"3.37","1.66",384,"103.4",27,"96.2",2506,"6.7",745511,670280,518735,656582,669707,663647,665833,668804,572191,658668,"53.84",0.851,1.627,"0",1,0,0,6,56,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",208,"0.058","-0.258",,
"FF","2024-05-04","93.6","1.29","6.7","Merrifield, Whit",593160,669062,"home_run","hit_into_play",,,,,4,"Whit Merrifield homers (2) on a fly ball to left field.","R","R","L","PHI","SF","X",,"fly_ball",0,0,2024,"1.16","1.32","-0.35","2.64",,,,0,7,"Bot",23.69,87.17,,,666165,,,-6.8290932296704066,-135.95909011522622,-7.641364676424621,15.953502101674497,30.985460946051127,-14.33807255114945,"3.38","1.57",373,"101.2",31,"93.8",2293,"6.6",745583,669062,666165,527038,642731,656305,605113,666149,808982,596103,"53.93",0.577,1.113,"2",1,0,3,6,71,1,"4-Seam Fastball",13,3,13,3,3,14,14,3,"Standard","Standard",143,"0","1",69.47912374663987,"7.26447"
